Customer_ID,Branch,Region,Loan_Type,Employment_Type,Age,Annual_Income,Loan_Amount,Tenure_Years,Credit_Score,DPD,Interest_Rate,EMI,Collateral_Value,LTV_Percent,Risk_Score,Risk_Category,Risk_Weight_Percent,NPA_Flag,Default_Flag,Loan_Status
CUST10963,Chennai,South,Home Loan,Self Employed,43,1483659,4295576,2,748,0,11.19,200587,4336057,99.07,12,Low,75,No,No,Closed
CUST10964,Pune,West,Auto Loan,Self Employed,45,2156850,299264,15,730,0,7.46,2767,6429512,4.65,14,Low,75,Yes,Yes,Default
CUST10965,Pune,West,Business Loan,Self Employed,41,2318929,4056622,15,711,90,7.58,37790,6450107,62.89,32,Medium,75,Yes,No,Active
CUST10966,Kolkata,East,Home Loan,Salaried,44,226250,3874977,15,850,0,13.59,50542,2331499,166.2,25,Low,50,No,No,Overdue
CUST10967,Hyderabad,South,Business Loan,Salaried,45,1071372,286538,3,657,90,13.69,9750,3566343,8.03,44,Medium,75,Yes,Yes,Default
CUST10968,Chennai,South,Personal Loan,Salaried,65,1530850,4759751,15,695,5,11.53,55694,2783993,170.97,27,Low,75,No,No,Overdue
CUST10969,Chennai,South,Business Loan,Salaried,52,655147,3659134,1,563,0,11.68,324562,5243824,69.78,48,Medium,100,No,No,Active
CUST10970,Mumbai,West,Education Loan,Salaried,52,1933282,203706,30,781,120,7.15,1376,4812585,4.23,25,Low,50,Yes,No,Active
CUST10971,Ahmedabad,West,Personal Loan,Salaried,25,2292368,3390552,1,644,0,12.7,302358,2368410,143.16,22,Low,100,No,No,Active
CUST10972,Pune,West,Auto Loan,Business Owner,56,1056336,4998122,7,774,5,12.56,89734,826278,200.0,20,Low,50,No,No,Active
CUST10973,Kolkata,East,Business Loan,Business Owner,62,2422433,877150,2,767,90,8.29,39787,739026,118.69,20,Low,50,Yes,No,Active
CUST10974,Mumbai,West,Personal Loan,Self Employed,62,883803,1836852,25,850,90,7.75,13874,5499685,33.4,27,Low,50,Yes,No,Active
CUST10975,Bengaluru,South,Personal Loan,Salaried,59,1767893,4586857,15,745,5,7.98,43781,1343316,200.0,12,Low,75,No,No,Closed
CUST10976,Delhi,North,Auto Loan,Business Owner,36,1689405,92137,5,675,90,7.71,1855,2725527,3.38,30,Low,75,Yes,No,Active
CUST10977,Ahmedabad,West,Education Loan,Salaried,53,914803,1491945,5,732,15,13.82,34576,5187095,28.76,12,Low,75,No,No,Active
CUST10978,Ahmedabad,West,Education Loan,Self Employed,41,2465221,188925,2,647,0,8.86,8619,4449339,4.25,16,Low,100,No,No,Closed
CUST10979,Ahmedabad,West,Education Loan,Salaried,29,294456,2683819,7,722,120,9.52,43892,5402066,49.68,49,Medium,75,Yes,No,Closed
CUST10980,Chennai,South,Personal Loan,Self Employed,26,1036841,3344900,5,686,15,8.58,68755,346990,200.0,26,Low,75,No,No,Closed
CUST10981,Bengaluru,South,Education Loan,Salaried,65,1598060,3846098,1,695,90,17.99,352592,1885249,200.0,37,Medium,75,Yes,No,Active
CUST10982,Ahmedabad,West,Home Loan,Business Owner,55,213783,425233,20,637,0,16.76,6160,3836813,11.08,25,Low,100,No,No,Closed
CUST10983,Bengaluru,South,Personal Loan,Business Owner,59,214152,3589730,3,721,15,9.27,114604,4999732,71.8,27,Low,75,No,No,Active
CUST10984,Hyderabad,South,Home Loan,Salaried,42,624718,2610272,10,758,0,10.43,35119,1447839,180.29,17,Low,50,No,No,Active
CUST10985,Ahmedabad,West,Personal Loan,Salaried,61,1781956,1784635,5,584,5,9.02,37063,5533791,32.25,30,Low,100,No,No,Closed
CUST10986,Delhi,North,Personal Loan,Business Owner,25,328725,2007792,25,652,60,12.4,21742,6393519,31.4,47,Medium,75,No,No,Active
CUST10987,Bengaluru,South,Personal Loan,Salaried,62,671215,274062,15,712,30,6.74,2424,1577127,17.38,14,Low,75,No,No,Active
CUST10988,Bengaluru,South,Auto Loan,Business Owner,43,1983500,2205138,25,536,90,14.56,27493,6662185,33.1,55,Medium,150,Yes,No,Active
CUST10989,Delhi,North,Personal Loan,Self Employed,37,2448693,481978,30,822,30,12.78,5249,5310318,9.08,7,Low,50,No,No,Active
CUST10990,Ahmedabad,West,Personal Loan,Salaried,32,1088017,3552646,3,650,0,17.28,127157,2520908,140.93,28,Low,75,No,No,Active
CUST10991,Delhi,North,Home Loan,Salaried,43,501898,3941865,1,634,0,8.47,343754,2751691,143.25,42,Medium,100,No,No,Overdue
CUST10992,Bengaluru,South,Personal Loan,Salaried,36,865338,4200579,7,685,15,16.15,83791,5736967,73.22,32,Medium,75,No,No,Active
CUST10993,Delhi,North,Home Loan,Self Employed,23,2320321,1203891,3,710,30,16.0,42325,3614670,33.31,24,Low,75,Yes,Yes,Default
CUST10994,Bengaluru,South,Home Loan,Salaried,50,234745,752214,10,647,0,8.03,9138,2554137,29.45,28,Low,100,No,No,Active
CUST10995,Bengaluru,South,Auto Loan,Salaried,42,1863032,1810143,20,769,90,11.28,19030,6987659,25.9,23,Low,50,Yes,No,Active
CUST10996,Hyderabad,South,Auto Loan,Salaried,29,818273,275687,5,728,30,8.54,5661,27690,200.0,11,Low,75,No,No,Active
CUST10997,Kolkata,East,Auto Loan,Self Employed,49,1218347,2989701,7,641,15,9.56,48956,6818738,43.85,29,Low,100,No,No,Active
CUST10998,Bengaluru,South,Personal Loan,Business Owner,57,1940328,2292365,7,663,15,9.66,37654,5346413,42.88,21,Low,75,No,No,Closed
CUST10999,Ahmedabad,West,Personal Loan,Business Owner,43,2298219,2811856,5,594,0,13.17,64223,3213274,87.51,28,Low,100,No,No,Active
CUST11000,Mumbai,West,Business Loan,Salaried,33,2328185,2121088,5,612,10,11.44,46584,5643473,37.58,26,Low,100,No,No,Active
